doc_id,Question,Answer,frequency
7.0, احوال العلام ايه في الوقت دة؟,"وكونوا ثقافة شبابية خاصة بيهم.
وفي الستينيات",1
7.0, اخبار اللبس ايه في الفترة دية؟,الحياة الاجتماعية في بريطانيا كانت مليانة بالأحداث,1
7.0, اخبار اللبس ايه في الفترة دية؟,الرياضة في بريطانيا شهدت ازدهار في الستينيات. كان فيه تطور في كرة القدم والرياضات الأخرى,1
6.0,ايه هي التعابين؟,"وده بيساهم في زيادة المعرفة العلمية.
وفي المجتمع",1
7.0, اخبار اللبس ايه في الفترة دية؟,الستينيات في بريطانيا كانت فترة الانفتاح والتحرر الثقافي,1
7.0, اخبار اللبس ايه في الفترة دية؟,الستينيات كانت فترة تغيرات كبيرة برضه. الناس كانت متابعة للتغيرات اللي بتحصل في بريطانيا وغيرها من الدول,1
7.0, اخبار اللبس ايه في الفترة دية؟,الستينيات كانت فترة تغييرات في السياسة والمجتمع. الناس كانت مهتمة بمتابعة الأحداث العالمية,1
7.0, اخبار اللبس ايه في الفترة دية؟,الستينيات كانت فترة تغييرات مشابهة. الناس كانت بتتأثر بالتغيرات اللي بتحصل في بريطانيا وغيرها,1
7.0, اخبار اللبس ايه في الفترة دية؟,الستينيات كانت فترة ذهبية للموسيقى البريطانية,1
7.0, اخبار اللبس ايه في الفترة دية؟,السينما والتليفزيون في بريطانيا شهدت تطور كبير,1
7.0, اخبار اللبس ايه في الفترة دية؟,الشباب في بريطانيا كان ليهم دور مهم في الستينيات,1
7.0, اخبار اللبس ايه في الفترة دية؟,الشباب في بريطانيا كان ليهم دور مهم في الستينيات. بدأوا يعبروا عن نفسهم بطرق مختلفة,1
7.0, احوال العلام ايه في الوقت دة؟,"وده ساهم في تحسين الرعاية الصحية وزيادة متوسط عمر الناس.
وفي مصر",1
7.0, احوال العلام ايه في الوقت دة؟,"وده ساعد في تحسين مستوى الحياة للناس.
وكمان",1
7.0, احوال العلام ايه في الوقت دة؟,"والناس بدأت تتبنى عادات جديدة في الأكل والترفيه.
وفي مصر",1
7.0, احوال العلام ايه في الوقت دة؟,كانت فيه ثورة في مجال الأزياء والموضة. الأزياء بقت أكثر جرأة وتحرر,1
6.0,ايه هي التعابين؟,وده بيكون ليه تأثير على الثقافة الشعبية,1
6.0,ايه هي التعابين؟,"وده بيكون ليه تأثير على الثقافة الشعبية.
وكمان بيكون فيه فضول علمي حوالين الثعابين. في مصر",1
6.0,ايه هي التعابين؟,"وفيه ناس تانية بيشوفوها كرمز للشر والخطر.
وكمان",1
7.0, احوال العلام ايه في الوقت دة؟,الحياة الاجتماعية في بريطانيا كانت مليانة بالأحداث,1
7.0, احوال العلام ايه في الوقت دة؟,الرياضة في بريطانيا شهدت ازدهار في الستينيات. كان فيه تطور في كرة القدم والرياضات الأخرى,1
7.0, احوال العلام ايه في الوقت دة؟,الستينيات كانت فترة تغيرات كبيرة برضه. الناس كانت متابعة للتغيرات اللي بتحصل في بريطانيا وغيرها من الدول,1
7.0, احوال العلام ايه في الوقت دة؟,الستينيات كانت فترة تغييرات مشابهة. الناس كانت بتتأثر بالتغيرات اللي بتحصل في بريطانيا وغيرها,1
7.0, احوال العلام ايه في الوقت دة؟,الستينيات كانت فترة ذهبية للموسيقى البريطانية,1
7.0, احوال العلام ايه في الوقت دة؟,الشباب في بريطانيا كان ليهم دور مهم في الستينيات. بدأوا يعبروا عن نفسهم بطرق مختلفة,1
7.0, احوال العلام ايه في الوقت دة؟,الفن والموسيقى كان ليهم دور كبير في الستينيات,1
7.0, احوال العلام ايه في الوقت دة؟,المجتمع البريطاني بدأ يكون أكثر تنوع. بقى فيه هجرة من دول كتيرة,1
7.0, احوال العلام ايه في الوقت دة؟,بدأ العمال يطالبوا بحقوق أكتر وظروف عمل أفضل,1
7.0, احوال العلام ايه في الوقت دة؟,"بريطانيا شهدت تغييرات اجتماعية وثقافية هايلة.
أولاً",1
7.0, احوال العلام ايه في الوقت دة؟,بريطانيا في الستينيات شهدت زيادة في الأنشطة الثقافية. بدأت تظهر مسارح وصالات عرض جديدة,1
7.0, احوال العلام ايه في الوقت دة؟,بقى فيه هجرة من دول كتيرة,1
7.0, احوال العلام ايه في الوقت دة؟,ده كان وقت مليان بالتغييرات والتطورات الكبيرة,1
7.0, احوال العلام ايه في الوقت دة؟,زي التلفزيونات والثلاجات,1
6.0, عايز اعرف حجم التعابين,وده بيساهم في زيادة المعرفة العلمية,1
6.0, عايز اعرف حجم التعابين,"وبيظهر في الأساطير والفنون.
في مصر",1
5.0, هو البنات بتمثل؟,في النشاط الاجتماعي والخيري,1
6.0, التعابين بتسيطر علي ايه؟,بيتم تعليم الطلاب عن الثعابين وأهميتها في البيئة,1
6.0, التعابين بتسيطر علي ايه؟,الثعابين بتقوم بأدوار مهمة,1
6.0, التعابين بتسيطر علي ايه؟,الثعابين بتكون محط اهتمام للباحثين وعلماء الزواحف. بيدرسوا سلوكها وطريقة تكيفها مع البيئة,1
6.0, التعابين بتسيطر علي ايه؟,الثعابين بتكون موضوع للأبحاث العلمية,1
6.0, التعابين بتسيطر علي ايه؟,الثعابين كمان بتكون موضوع للأساطير والقصص الشعبية. الناس بتحكي حكايات عن الثعابين وبتربطها بالسحر والخرافات,1
6.0, التعابين بتسيطر علي ايه؟,الناس بيكون ليهم اعتقادات مختلفة عن الثعابين. فيه ناس بيشوفوها كرمز للخير والحكمة,1
6.0, التعابين بتسيطر علي ايه؟,بتساعد في السيطرة على أعداد الفئران والحشرات,1
6.0, التعابين بتسيطر علي ايه؟,بعض الناس بيهتموا بمشاهدة الثعابين في بيئتها الطبيعية,1
6.0, التعابين بتسيطر علي ايه؟,بنلاقي أنواع مختلفة من الثعابين في مناطق متفرقة. يعني,1
6.0, التعابين بتسيطر علي ايه؟,"بيتم تعليم الطلاب عن الثعابين وأهميتها في البيئة. ده بيساعد في نشر الوعي والمعرفة عن الثعابين بين الأجيال الجديدة.
ومش بس كده",1
5.0,ايه هو عمل البنات في المجتمعات؟,ومخرجات وبيثروا الحياة الثقافية في مصر,1
6.0, التعابين بتسيطر علي ايه؟,بيدرسوا سلوكها وطريقة تكيفها مع البيئة,1
6.0, التعابين بتسيطر علي ايه؟,بيكون فيه اهتمام بالحفاظ على الثعابين وحمايتها,1
6.0, التعابين بتسيطر علي ايه؟,بيكون فيه جهود لمكافحة التجارة غير الشرعية في الثعابين. ده لأن بعض الناس بتحاول تجارة الثعابين بطريقة غير قانونية,1
6.0, التعابين بتسيطر علي ايه؟,بيكون فيه دورات تدريبية للتعامل مع الثعابين,1
6.0, التعابين بتسيطر علي ايه؟,بيكون فيه دورات تدريبية للتعامل مع الثعابين. ده بيشمل كيفية التعامل مع الثعابين السامة وكيفية إسعاف الأشخاص في حالة العض.,1
6.0, التعابين بتسيطر علي ايه؟,فيه توعية مهمة عن الثعابين. بيتم تعليم الناس إزاي يتعاملوا مع الثعابين لو قابلوها,1
